"","state","county","cattle.farms","cattle.count","hog.farm","hog.count","layer.farm","layer.count","broiler.farm","broiler.count","sheep.farm","sheep.count"
"2682","Texas","McLennan",1770,86476,60,453,532,144228,15,249,229,5406
"2683","Texas","McMullen",102,13132,1,-47,8,116,NA,NA,2,-47
"2684","Texas","Madison",616,39479,6,-47,72,2040,8,17584000,13,220
"2685","Texas","Marion",96,4299,3,-47,35,1620,2,-47,4,92
"2686","Texas","Martin",42,3238,2,-47,14,226,1,-47,2,-47
"2687","Texas","Mason",420,34001,5,62,54,1455,NA,NA,43,4090
"2688","Texas","Matagorda",541,52774,8,51,60,1728,1,-47,15,349
"2689","Texas","Maverick",99,18555,16,475,61,1423,NA,NA,73,1153
"2690","Texas","Medina",1312,37161,67,693,303,11893,4,350,117,2717
"2691","Texas","Menard",159,16057,1,-47,12,147,1,-47,52,4664
"2692","Texas","Midland",135,7025,11,82,62,1310,1,-47,29,623
"2693","Texas","Milam",1413,99601,52,669,236,173622,26,5350433,82,2498
"2694","Texas","Mills",460,26402,32,157,75,1314,3,22,231,28424
"2695","Texas","Mitchell",164,24981,12,157,19,520,2,-47,13,2608
"2696","Texas","Montague",1118,73289,23,319,252,5218,11,281,77,1819
"2697","Texas","Montgomery",615,17479,76,2900,299,9729,20,681,84,1374
"2698","Texas","Moore",91,185142,2,-47,15,298,NA,NA,11,268
"2699","Texas","Morris",187,8984,12,516,30,1073,19,9268604,21,264
"2700","Texas","Motley",102,14678,1,-47,7,82,NA,NA,1,-47
"2701","Texas","Nacogdoches",592,37058,37,394,119,232110,137,86982261,8,86
"2702","Texas","Navarro",1512,66651,73,533,271,6035,8,269,137,3124
"2703","Texas","Newton",255,3850,71,442,106,3241,1,-47,22,96
"2704","Texas","Nolan",168,22865,6,111,32,623,NA,NA,6,79
"2705","Texas","Nueces",185,6983,19,331,60,1200,NA,NA,8,82
"2706","Texas","Ochiltree",65,72429,2,-47,6,100,NA,NA,NA,NA
"2707","Texas","Oldham",55,104225,NA,NA,6,114,NA,NA,NA,NA
"2708","Texas","Orange",297,7563,47,208,152,4423,11,640,23,339
"2709","Texas","Palo Pinto",792,47357,24,147,186,3837,2,-47,65,1088
"2710","Texas","Panola",448,27630,32,214,87,-47,21,13815360,18,235
"2711","Texas","Parker",2318,44486,93,536,910,18552,25,2440,202,3268
"2712","Texas","Parmer",123,362742,3,7,7,-47,NA,NA,17,3433
"2713","Texas","Pecos",131,25933,6,6,24,474,5,125,37,14902
"2714","Texas","Polk",306,8850,24,75,128,3505,4,330,8,168
"2715","Texas","Potter",133,38219,15,568,35,1075,NA,NA,12,295
"2716","Texas","Presidio",116,33956,NA,NA,6,108,NA,NA,3,-47
"2717","Texas","Rains",398,18084,14,241,113,2695,8,596,37,975
"2718","Texas","Randall",333,231146,44,2092,128,4863,6,1050,39,613
"2719","Texas","Reagan",38,10227,NA,NA,12,895,NA,NA,8,3521
"2720","Texas","Real",68,3680,12,420,29,417,NA,NA,19,1299
"2721","Texas","Red River",638,78680,4,19,76,-47,2,-47,5,143
"2722","Texas","Reeves",66,12515,7,25,9,218,NA,NA,6,36
"2723","Texas","Refugio",194,24249,NA,NA,46,1447,1,-47,20,242
"2724","Texas","Roberts",53,19573,NA,NA,2,-47,NA,NA,4,108
"2725","Texas","Robertson",973,96180,14,154,136,-47,31,18792250,45,613
"2726","Texas","Rockwall",184,3519,10,148,94,1964,NA,NA,42,548
"2727","Texas","Runnels",478,36974,12,219,46,857,NA,NA,127,9794
"2728","Texas","Rusk",736,40965,43,484,196,41060,15,12230786,25,413
"2729","Texas","Sabine",92,4631,13,99,29,721,5,-47,5,13
"2730","Texas","San Augustine",144,6827,11,90,37,125016,25,54615790,12,107
"2731","Texas","San Jacinto",325,12561,13,57,127,4242,9,156,17,288
"2732","Texas","San Patricio",301,12462,21,504,71,1387,4,170,30,544
"2733","Texas","San Saba",505,40951,10,3156,76,1837,2,-47,98,6986
"2734","Texas","Schleicher",149,18108,1,-47,26,425,NA,NA,119,23812
"2735","Texas","Scurry",223,13554,8,77,50,1634,3,30,18,1584
"2736","Texas","Shackelford",137,23795,12,60,23,451,6,12,2,-47
"2737","Texas","Shelby",560,43650,13,579,75,1166616,131,90518787,2,-47
"2738","Texas","Sherman",75,255969,7,-47,2,-47,NA,NA,1,-47
"2739","Texas","Smith",1231,43997,71,437,459,95257,28,-47,104,960
"2740","Texas","Somervell",181,6787,5,20,50,801,4,44,16,296
"2741","Texas","Starr",792,50623,27,166,123,2025,12,168,137,2227
"2742","Texas","Stephens",294,18280,10,26,40,2375,3,45,16,310
"2743","Texas","Sterling",40,11451,6,6,1,-47,NA,NA,24,7364
"2744","Texas","Stonewall",166,19415,11,218,16,362,NA,NA,6,160
"2745","Texas","Sutton",118,12242,1,-47,17,266,NA,NA,80,19443
"2746","Texas","Swisher",121,196293,4,30,12,345,3,190,7,220
"2747","Texas","Tarrant",442,11881,15,112,211,5082,23,655,68,1342
"2748","Texas","Taylor",543,13457,30,691,198,3326,5,1560,79,1530
"2749","Texas","Terrell",33,5068,NA,NA,5,67,NA,NA,7,1846
"2750","Texas","Terry",47,13296,3,122,11,316,6,331,17,670
"2751","Texas","Throckmorton",136,44997,NA,NA,8,35,NA,NA,NA,NA
"2752","Texas","Titus",417,27565,13,82,69,2662,71,38846689,20,271
"2753","Texas","Tom Green",348,30095,24,790,204,4778,19,908,415,33927
"2754","Texas","Travis",445,23331,26,1147,152,23635,10,1357275,74,2067
"2755","Texas","Trinity",295,14074,22,182,45,967,NA,NA,8,111
"2756","Texas","Tyler",368,8766,65,362,170,5360,11,12110,20,239
"2757","Texas","Upshur",856,43452,53,165,253,5174,31,8892252,38,656
"2758","Texas","Upton",34,3960,2,-47,12,404,NA,NA,15,1319
"2759","Texas","Uvalde",250,37831,10,101,56,966,3,35,80,5160
"2760","Texas","Val Verde",100,11537,3,6,39,751,NA,NA,107,30120
"2761","Texas","Van Zandt",2022,94140,114,978,483,12304,12,260,80,1993
"2762","Texas","Victoria",1035,58674,33,238,172,3664,NA,NA,33,850
"2763","Texas","Walker",779,34419,37,2973,209,18961,4,-47,32,445
"2764","Texas","Waller",1002,41576,66,369,248,5723,8,940,51,1306
"2765","Texas","Ward",29,4703,7,74,1,-47,NA,NA,1,-47
"2766","Texas","Washington",1457,57182,40,903,180,-47,2,-47,34,665
"2767","Texas","Webb",515,45607,19,300,44,1565,NA,NA,34,1342
"2768","Texas","Wharton",862,55612,23,506,88,3715,10,2028,27,485
"2769","Texas","Wheeler",267,60799,2,-47,20,417,2,-47,3,36
"2770","Texas","Wichita",336,31475,29,119,96,1967,9,248,45,1782
"2771","Texas","Wilbarger",185,31054,8,84,25,450,1,-47,10,354
"2772","Texas","Willacy",142,13909,21,143,36,1437,NA,NA,27,822
"2773","Texas","Williamson",1259,44765,67,493,372,8621,13,729,161,4113
"2774","Texas","Wilson",1876,110390,48,259,328,7108,12,2050,105,2886
"2775","Texas","Winkler",31,5565,2,-47,4,66,NA,NA,4,26
"2776","Texas","Wise",2204,53333,95,757,691,14372,26,570,175,2708
"2777","Texas","Wood",804,38019,23,301,198,182559,61,32088818,30,840
"2778","Texas","Yoakum",38,10656,10,56,10,165,NA,NA,15,327
"2779","Texas","Young",634,41200,28,720,97,1563,NA,NA,42,728
"2780","Texas","Zapata",246,12345,3,20,12,107,1,-47,6,60
"2781","Texas","Zavala",114,38198,1,-47,19,621,NA,NA,7,191
"2782","Utah","Utah",7252,726000,626,499804,2943,6077427,132,13691,1717,286437
"2783","Utah","Beaver",108,21998,23,404045,36,456,NA,NA,13,415
"2784","Utah","Box Elder",475,80926,30,145,161,3394,9,368,44,25702
"2785","Utah","Cache",517,51836,32,-47,195,-47,15,443,97,3598
"2786","Utah","Carbon",152,9919,16,68,69,1009,2,-47,28,4018
"2787","Utah","Daggett",18,1695,4,28,5,86,2,-47,3,-47
"2788","Utah","Davis",118,3124,22,267,80,1287,7,612,33,279
"2789","Utah","Duchesne",510,46281,20,182,155,2640,8,-47,31,1245
"2790","Utah","Emery",252,18962,15,150,92,1269,3,9,41,3925
"2791","Utah","Garfield",126,11087,5,30,39,600,NA,NA,20,452
"2792","Utah","Grand",33,4491,1,-47,11,157,NA,NA,2,-47
"2793","Utah","Iron",245,37436,22,-47,103,1789,5,-47,108,51467
"2794","Utah","Juab",161,17771,9,20,48,511,NA,NA,21,6892
"2795","Utah","Kane",107,8998,5,12,23,435,NA,NA,19,429
"2796","Utah","Millard",247,51441,17,-47,33,-47,8,667,43,6198
"2797","Utah","Morgan",129,8234,8,48,57,1057,NA,NA,41,24326
"2798","Utah","Piute",67,18375,NA,NA,11,107,NA,NA,12,-47
"2799","Utah","Rich",97,38508,3,-47,20,234,NA,NA,8,-47
"2800","Utah","Salt Lake",87,1442,15,62,120,2877,2,-47,35,348
"2801","Utah","San Juan",258,18070,30,114,116,1214,1,-47,424,8431
"2802","Utah","Sanpete",372,52797,29,720,151,2641,5,57,141,64277
"2803","Utah","Sevier",281,39346,26,445,105,2501,5,240,63,4678
"2804","Utah","Summit",299,22238,17,288,111,1428,2,-47,51,19983
"2805","Utah","Tooele",273,20122,37,299,143,-47,14,1135,46,10843
"2806","Utah","Uintah",522,32470,43,219,173,3884,8,-47,96,10894
"2807","Utah","Utah",855,60188,102,1352,466,-47,16,283,145,6452
"2808","Utah","Wasatch",159,8037,10,22,93,1497,2,-47,50,16993
"2809","Utah","Washington",278,11148,24,68,100,1687,7,2378,33,336
"2810","Utah","Wayne",100,12451,9,71,20,546,1,-47,18,914
"2811","Utah","Weber",406,16609,52,166,207,3774,10,435,51,909
"2812","Vermont","Vermont",1691,214567,272,5602,1345,163054,274,467308,676,17888
"2813","Vermont","Addison",196,62820,45,1074,133,37489,12,-47,85,4296
"2814","Vermont","Bennington",77,2425,6,64,57,1548,3,1700,22,229
"2815","Vermont","Caledonia",147,12575,24,1158,102,63179,21,1655,57,1528
"2816","Vermont","Chittenden",96,7822,6,-47,99,4791,18,25328,69,2201
"2817","Vermont","Essex",15,1256,2,-47,23,-47,9,-47,3,-47
"2818","Vermont","Franklin",212,47401,22,-47,92,22894,27,2726,33,328
"2819","Vermont","Grand Isle",25,5176,NA,NA,17,-47,3,13212,14,-47
"2820","Vermont","Lamoille",51,2813,14,100,56,1783,16,-47,16,443
"2821","Vermont","Orange",192,17068,19,185,117,4004,21,580,60,973
"2822","Vermont","Orleans",188,29246,33,245,109,3858,27,72718,54,969
"2823","Vermont","Rutland",185,8017,42,897,136,4227,39,4424,73,2671
"2824","Vermont","Washington",83,7102,27,156,102,4789,22,1834,40,560
"2825","Vermont","Windham",81,4576,13,123,113,4536,30,9728,29,1396
"2826","Vermont","Windsor",143,6270,19,574,189,6974,26,6966,121,2005
"2827","Virginia","Virginia",17402,1273665,1246,282797,5938,2374640,1009,292409636,2311,82208
"2828","Virginia","Accomack",12,214,6,32,29,-47,48,48878886,9,365
"2829","Virginia","Albemarle",298,18134,21,130,164,5425,13,335,70,2847
"2830","Virginia","Alleghany",76,2898,4,24,30,750,NA,NA,6,111
"2831","Virginia","Amelia",96,11419,12,131,39,750,16,7961947,12,176
"2832","Virginia","Amherst",212,11953,14,211,60,1347,6,1042,13,219
"2833","Virginia","Appomattox",197,16600,22,92,65,1547,5,290,7,103
"2834","Virginia","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2835","Virginia","Augusta",834,86078,51,917,187,134098,85,36277388,141,7941
"2836","Virginia","Bath",42,3493,NA,NA,6,128,NA,NA,2,-47
"2837","Virginia","Bedford",660,38626,45,267,207,5634,14,1385,37,507
"2838","Virginia","Bland",204,13465,1,-47,39,836,NA,NA,17,477
"2839","Virginia","Botetourt",290,18353,10,72,78,1557,7,1034,19,428
"2840","Virginia","Brunswick",84,4517,5,-47,29,514,NA,NA,6,234
"2841","Virginia","Buchanan",42,536,9,18,15,210,NA,NA,9,217
"2842","Virginia","Buckingham",207,12397,29,18880,75,-47,14,5853110,19,519
"2843","Virginia","Campbell",330,22830,31,278,80,1962,9,1407,34,1073
"2844","Virginia","Caroline",62,2556,4,27,43,1653,NA,NA,16,399
"2845","Virginia","Carroll",416,31568,8,37,74,1423,NA,NA,30,972
"2846","Virginia","Charles City",10,130,2,-47,11,212,2,-47,7,-47
"2847","Virginia","Charlotte",193,13608,13,-47,33,3636,3,-47,12,290
"2848","Virginia","Chesterfield",27,915,6,-47,38,1161,7,86,6,324
"2849","Virginia","Clarke",197,10686,20,210,89,2989,2,-47,52,1833
"2850","Virginia","Craig",114,8125,8,53,39,510,5,523,8,140
"2851","Virginia","Culpeper",253,17970,21,144,100,2815,14,2160,32,850
"2852","Virginia","Cumberland",103,7822,11,145,39,132990,31,7425820,17,460
"2853","Virginia","Dickenson",40,920,5,79,25,399,1,-47,18,285
"2854","Virginia","Dinwiddie",87,4121,8,104,53,1663,4,605,14,321
"2855","Virginia","Essex",21,1129,10,95,15,323,2,-47,1,-47
"2856","Virginia","Fairfax",2,NA,2,-47,21,404,NA,NA,5,133
"2857","Virginia","Fauquier",386,31898,23,823,255,7530,12,218,63,1534
"2858","Virginia","Floyd",361,24407,13,223,78,2384,7,-47,34,1413
"2859","Virginia","Fluvanna",106,4266,7,241,62,2173,16,6304,11,254
"2860","Virginia","Franklin",495,37731,30,182,130,3762,9,644,22,533
"2861","Virginia","Frederick",271,10720,26,281,134,3012,10,994,62,1663
"2862","Virginia","Giles",203,12434,5,-47,46,852,4,96,28,919
"2863","Virginia","Gloucester",17,371,14,48,33,2036,7,6500,6,135
"2864","Virginia","Goochland",102,6488,15,79,58,1956,1,-47,6,47
"2865","Virginia","Grayson",290,35047,17,127,72,1475,1,-47,34,1168
"2866","Virginia","Greene",112,7289,12,136,37,4295,4,320,9,140
"2867","Virginia","Greensville",24,751,3,-47,4,46,NA,NA,NA,NA
"2868","Virginia","Halifax",298,14433,34,16249,89,15567,2,-47,27,1073
"2869","Virginia","Hanover",141,7077,26,393,83,1451,9,1614010,17,342
"2870","Virginia","Henrico",9,258,4,24,23,695,NA,NA,NA,NA
"2871","Virginia","Henry",118,4194,10,56,51,2108,7,195,5,51
"2872","Virginia","Highland",138,11179,7,7,24,1450,2,-47,41,2437
"2873","Virginia","Isle of Wight",49,2967,8,23179,37,1515,8,725400,11,274
"2874","Virginia","James City",13,732,2,-47,13,170,NA,NA,5,40
"2875","Virginia","King and Queen",21,848,4,28,8,122,1,-47,4,58
"2876","Virginia","King George",40,1732,5,52,24,769,1,-47,6,126
"2877","Virginia","King William",17,1821,5,112,33,1276,11,4200,15,154
"2878","Virginia","Lancaster",2,NA,NA,NA,9,434,5,312,6,55
"2879","Virginia","Lee",391,19088,8,126,62,1507,2,-47,34,1139
"2880","Virginia","Loudoun",324,12993,51,372,297,10317,28,-47,124,3325
"2881","Virginia","Louisa",193,12932,23,249,96,2667,6,59,22,637
"2882","Virginia","Lunenburg",117,6155,6,24,36,1017,7,295,24,414
"2883","Virginia","Madison",224,19127,13,584,68,1661,4,-47,22,569
"2884","Virginia","Mathews",5,42,11,52,30,5030,2,-47,6,58
"2885","Virginia","Mecklenburg",165,11171,8,39,50,1098,NA,NA,14,151
"2886","Virginia","Middlesex",11,1000,4,126,13,188,NA,NA,6,6
"2887","Virginia","Montgomery",282,19670,16,-47,96,2501,10,1498,35,1467
"2888","Virginia","Nelson",179,10825,3,14,44,1461,NA,NA,19,605
"2889","Virginia","New Kent",9,172,2,-47,23,941,3,386,5,140
"2890","Virginia","Northampton",1,NA,NA,NA,2,-47,NA,NA,6,60
"2891","Virginia","Northumberland",18,665,3,-47,8,393,3,150,1,-47
"2892","Virginia","Nottoway",143,8272,6,20,49,-47,10,7158000,5,193
"2893","Virginia","Orange",195,18347,15,289,79,3887,2,-47,16,836
"2894","Virginia","Page",270,17449,7,220,51,94647,71,25464217,18,418
"2895","Virginia","Patrick",230,10877,9,53,54,851,2,-47,20,425
"2896","Virginia","Pittsylvania",527,49850,27,3328,116,38663,19,-47,32,927
"2897","Virginia","Powhatan",86,4512,7,350,50,-47,5,2979,14,247
"2898","Virginia","Prince Edward",134,8732,12,-47,50,1098,6,2166882,11,327
"2899","Virginia","Prince George",22,398,11,220,31,969,4,40,2,-47
"2900","Virginia","Prince William",61,1542,5,62,84,2345,8,430,23,775
"2901","Virginia","Pulaski",206,28358,8,40,54,2669,1,-47,42,3426
"2902","Virginia","Rappahannock",151,11924,6,159,86,2494,15,642,27,744
"2903","Virginia","Richmond",30,484,1,-47,13,411,NA,NA,NA,NA
"2904","Virginia","Roanoke",71,2842,16,58,49,868,1,-47,6,95
"2905","Virginia","Rockbridge",357,29919,18,167,88,2267,10,2050926,47,1743
"2906","Virginia","Rockingham",949,87565,48,282,209,641510,258,112754497,136,5790
"2907","Virginia","Russell",512,37017,26,90,79,1096,NA,NA,57,1817
"2908","Virginia","Scott",580,21773,14,146,118,1916,4,80,66,1991
"2909","Virginia","Shenandoah",465,31990,28,1229,123,59400,66,25864817,48,1733
"2910","Virginia","Smyth",307,40588,11,411,52,972,4,3805,44,2529
"2911","Virginia","Southampton",39,2082,11,37035,13,519,9,4681200,4,152
"2912","Virginia","Spotsylvania",73,6698,10,38,49,2129,6,620,23,628
"2913","Virginia","Stafford",43,1676,17,140,67,1999,3,138,12,216
"2914","Virginia","Surry",30,1012,8,-47,18,513,NA,NA,1,-47
"2915","Virginia","Sussex",18,457,4,-47,14,261,3,375,1,-47
"2916","Virginia","Tazewell",272,26632,11,130,79,1860,NA,NA,82,3584
"2917","Virginia","Warren",122,4885,29,123,55,1354,4,-47,22,371
"2918","Virginia","Washington",704,64483,26,144,149,-47,1,-47,103,4474
"2919","Virginia","Westmoreland",23,1823,3,8,18,317,2,-47,12,37
"2920","Virginia","Wise",52,1594,1,-47,24,526,2,-47,10,129
"2921","Virginia","Wythe",419,55265,27,853,91,2165,5,1074,43,3508
"2922","Virginia","York",6,87,1,-47,23,1190,NA,NA,1,-47
"2923","Virginia","Chesapeake City",26,1614,13,71,43,1017,3,-47,7,94
"2924","Virginia","Suffolk",20,608,7,239,31,955,8,658144,11,197
"2925","Virginia","Virginia Beach City",18,472,7,143,18,706,7,5560,16,126
"2926","Washington","Washington",9219,1123261,949,17707,5721,6024276,395,25904999,1722,44421
"2927","Washington","Adams",95,53272,8,216,18,-47,NA,NA,5,558
"2928","Washington","Asotin",71,6478,NA,NA,28,382,NA,NA,6,37
"2929","Washington","Benton",473,60114,38,289,232,3393,5,90,71,1276
"2930","Washington","Chelan",25,281,4,25,42,809,1,-47,13,42
"2931","Washington","Clallam",144,2197,35,378,115,3667,4,132,22,372
"2932","Washington","Clark",607,8920,56,304,466,12683,43,1266887,116,2397
"2933","Washington","Columbia",56,3903,4,13,27,487,2,-47,10,91
"2934","Washington","Cowlitz",198,3405,10,39,57,1443,8,242,19,182
"2935","Washington","Douglas",75,15364,5,12,30,495,NA,NA,4,-47
"2936","Washington","Ferry",74,2378,4,19,27,616,2,-47,10,884
"2937","Washington","Franklin",173,94294,12,122,78,-47,6,587,17,211
"2938","Washington","Garfield",56,7341,3,26,9,90,NA,NA,8,2376
"2939","Washington","Grant",285,195818,3,-47,80,-47,NA,NA,27,596
"2940","Washington","Grays Harbor",126,6711,19,315,95,1723,4,195,21,163
"2941","Washington","Island",98,10715,30,341,106,3705,9,2581,39,893
"2942","Washington","Jefferson",50,843,8,206,28,916,3,7000,9,76
"2943","Washington","King",388,13377,55,289,361,10884,22,1610,124,2249
"2944","Washington","Kitsap",113,897,30,191,213,6367,42,2009,47,580
"2945","Washington","Kittitas",271,15848,17,106,100,1620,3,60,41,1254
"2946","Washington","Klickitat",244,24170,34,314,116,3501,6,252,33,1417
"2947","Washington","Lewis",726,20014,80,407,346,6919,32,15520356,95,1711
"2948","Washington","Lincoln",138,19169,6,152,30,883,1,-47,9,372
"2949","Washington","Mason",72,1837,21,160,95,3112,2,-47,31,350
"2950","Washington","Okanogan",342,40957,11,37,140,3497,7,297,38,1263
"2951","Washington","Pacific",90,4475,4,46,38,718,4,470,5,84
"2952","Washington","Pend Oreille",75,3385,7,58,39,470,3,140,5,103
"2953","Washington","Pierce",507,6743,68,482,401,-47,17,6326,137,1780
"2954","Washington","San Juan",64,2841,9,251,64,2118,4,556,54,1810
"2955","Washington","Skagit",307,24595,26,177,146,7302,13,-47,49,938
"2956","Washington","Skamania",51,553,7,16,33,473,1,-47,6,136
"2957","Washington","Snohomish",399,28653,75,-47,370,801440,26,-47,116,1610
"2958","Washington","Spokane",537,20021,65,618,491,10968,14,1065,94,1540
"2959","Washington","Stevens",390,14807,33,471,215,5057,20,830,64,1738
"2960","Washington","Thurston",396,18594,42,452,238,1416780,27,-47,74,1299
"2961","Washington","Wahkiakum",55,NA,3,25,27,767,NA,NA,4,-47
"2962","Washington","Walla Walla",150,NA,16,68,93,3052,6,765,40,819
"2963","Washington","Whatcom",446,63387,39,532,331,14452,36,3122377,86,1248
"2964","Washington","Whitman",177,19509,9,54,80,1229,3,-47,41,4481
"2965","Washington","Yakima",675,236986,53,332,316,-47,19,422,132,7213
"2966","West_Virginia","West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754
"2967","West_Virginia","Barbour",300,11271,10,62,127,2746,1,-47,17,498
"2968","West_Virginia","Berkeley",283,7466,52,285,190,5729,8,-47,48,1096
"2969","West_Virginia","Boone",8,70,2,-47,15,464,NA,NA,NA,NA
"2970","West_Virginia","Braxton",191,6530,23,110,92,1740,9,1324,15,245
"2971","West_Virginia","Brooke",31,1061,7,25,13,398,2,-47,3,158
"2972","West_Virginia","Cabell",128,2607,14,57,83,2477,2,-47,12,171
"2973","West_Virginia","Calhoun",117,3088,7,17,46,1171,3,150,10,582
"2974","West_Virginia","Clay",60,803,10,141,38,630,1,-47,6,34
"2975","West_Virginia","Doddridge",140,2738,13,57,99,1684,NA,NA,7,140
"2976","West_Virginia","Fayette",107,2312,11,49,66,1442,NA,NA,28,660
"2977","West_Virginia","Gilmer",111,5934,16,83,63,890,2,-47,19,395
"2978","West_Virginia","Grant",265,12663,20,108,66,196104,17,9600433,29,877
"2979","West_Virginia","Greenbrier",381,39559,32,139,116,4198,5,1430,60,2655
"2980","West_Virginia","Hampshire",378,16495,43,395,163,67993,20,11395162,41,1329
"2981","West_Virginia","Hancock",30,370,2,-47,22,458,6,420,NA,NA
"2982","West_Virginia","Hardy",227,22083,24,265,100,595250,58,34638699,27,807
"2983","West_Virginia","Harrison",367,11235,27,87,169,2732,NA,NA,46,1057
"2984","West_Virginia","Jackson",382,11190,28,199,168,2858,15,492,32,417
"2985","West_Virginia","Jefferson",177,9241,34,183,136,1994,17,449,47,1207
"2986","West_Virginia","Kanawha",94,1151,14,101,72,1576,2,-47,1,-47
"2987","West_Virginia","Lewis",216,8631,12,57,87,2657,7,1586,18,385
"2988","West_Virginia","Lincoln",75,1972,1,-47,33,655,3,150,1,-47
"2989","West_Virginia","Logan",9,85,3,6,3,54,NA,NA,NA,NA
"2990","West_Virginia","McDowell",11,145,NA,NA,5,90,NA,NA,NA,NA
"2991","West_Virginia","Marion",248,3997,7,30,145,3051,14,871,22,388
"2992","West_Virginia","Marshall",282,5558,26,108,91,2152,4,160,8,37
"2993","West_Virginia","Mason",386,11593,29,215,164,3484,2,-47,38,848
"2994","West_Virginia","Mercer",164,4732,9,48,52,1718,11,47,16,440
"2995","West_Virginia","Mineral",219,6341,29,161,105,55612,13,5903824,24,391
"2996","West_Virginia","Mingo",9,625,NA,NA,NA,NA,NA,NA,NA,NA
"2997","West_Virginia","Monongalia",224,4462,20,119,128,2147,14,722,15,669
"2998","West_Virginia","Monroe",431,24339,30,161,146,3538,NA,NA,53,2439
"2999","West_Virginia","Morgan",82,1645,27,123,77,1505,6,18,21,313
"3000","West_Virginia","Nicholas",163,4517,19,125,96,1860,NA,NA,27,1039
