"X","state","county","cattle.farms","cattle.count","hog.farm","hog.count","layer.farm","layer.count","broiler.farm","broiler.count","sheep.farm","sheep.count"
2725,"texas","robertson",973,96180,14,154,136,-47,31,18792250,45,613
2726,"texas","rockwall",184,3519,10,148,94,1964,NA,NA,42,548
2727,"texas","runnels",478,36974,12,219,46,857,NA,NA,127,9794
2728,"texas","rusk",736,40965,43,484,196,41060,15,12230786,25,413
2729,"texas","sabine",92,4631,13,99,29,721,5,-47,5,13
2730,"texas","sanaugustine",144,6827,11,90,37,125016,25,54615790,12,107
2731,"texas","sanjacinto",325,12561,13,57,127,4242,9,156,17,288
2732,"texas","sanpatricio",301,12462,21,504,71,1387,4,170,30,544
2733,"texas","sansaba",505,40951,10,3156,76,1837,2,-47,98,6986
2734,"texas","schleicher",149,18108,1,-47,26,425,NA,NA,119,23812
2735,"texas","scurry",223,13554,8,77,50,1634,3,30,18,1584
2736,"texas","shackelford",137,23795,12,60,23,451,6,12,2,-47
2737,"texas","shelby",560,43650,13,579,75,1166616,131,90518787,2,-47
2738,"texas","sherman",75,255969,7,-47,2,-47,NA,NA,1,-47
2739,"texas","smith",1231,43997,71,437,459,95257,28,-47,104,960
2740,"texas","somervell",181,6787,5,20,50,801,4,44,16,296
2741,"texas","starr",792,50623,27,166,123,2025,12,168,137,2227
2742,"texas","stephens",294,18280,10,26,40,2375,3,45,16,310
2743,"texas","sterling",40,11451,6,6,1,-47,NA,NA,24,7364
2744,"texas","stonewall",166,19415,11,218,16,362,NA,NA,6,160
2745,"texas","sutton",118,12242,1,-47,17,266,NA,NA,80,19443
2746,"texas","swisher",121,196293,4,30,12,345,3,190,7,220
2747,"texas","tarrant",442,11881,15,112,211,5082,23,655,68,1342
2748,"texas","taylor",543,13457,30,691,198,3326,5,1560,79,1530
2749,"texas","terrell",33,5068,NA,NA,5,67,NA,NA,7,1846
2750,"texas","terry",47,13296,3,122,11,316,6,331,17,670
2751,"texas","throckmorton",136,44997,NA,NA,8,35,NA,NA,NA,NA
2752,"texas","titus",417,27565,13,82,69,2662,71,38846689,20,271
2753,"texas","tomgreen",348,30095,24,790,204,4778,19,908,415,33927
2754,"texas","travis",445,23331,26,1147,152,23635,10,1357275,74,2067
2755,"texas","trinity",295,14074,22,182,45,967,NA,NA,8,111
2756,"texas","tyler",368,8766,65,362,170,5360,11,12110,20,239
2757,"texas","upshur",856,43452,53,165,253,5174,31,8892252,38,656
2758,"texas","upton",34,3960,2,-47,12,404,NA,NA,15,1319
2759,"texas","uvalde",250,37831,10,101,56,966,3,35,80,5160
2760,"texas","valverde",100,11537,3,6,39,751,NA,NA,107,30120
2761,"texas","vanzandt",2022,94140,114,978,483,12304,12,260,80,1993
2762,"texas","victoria",1035,58674,33,238,172,3664,NA,NA,33,850
2763,"texas","walker",779,34419,37,2973,209,18961,4,-47,32,445
2764,"texas","waller",1002,41576,66,369,248,5723,8,940,51,1306
2765,"texas","ward",29,4703,7,74,1,-47,NA,NA,1,-47
2766,"texas","washington",1457,57182,40,903,180,-47,2,-47,34,665
2767,"texas","webb",515,45607,19,300,44,1565,NA,NA,34,1342
2768,"texas","wharton",862,55612,23,506,88,3715,10,2028,27,485
2769,"texas","wheeler",267,60799,2,-47,20,417,2,-47,3,36
2770,"texas","wichita",336,31475,29,119,96,1967,9,248,45,1782
2771,"texas","wilbarger",185,31054,8,84,25,450,1,-47,10,354
2772,"texas","willacy",142,13909,21,143,36,1437,NA,NA,27,822
2773,"texas","williamson",1259,44765,67,493,372,8621,13,729,161,4113
2774,"texas","wilson",1876,110390,48,259,328,7108,12,2050,105,2886
2775,"texas","winkler",31,5565,2,-47,4,66,NA,NA,4,26
2776,"texas","wise",2204,53333,95,757,691,14372,26,570,175,2708
2777,"texas","wood",804,38019,23,301,198,182559,61,32088818,30,840
2778,"texas","yoakum",38,10656,10,56,10,165,NA,NA,15,327
2779,"texas","young",634,41200,28,720,97,1563,NA,NA,42,728
2780,"texas","zapata",246,12345,3,20,12,107,1,-47,6,60
2781,"texas","zavala",114,38198,1,-47,19,621,NA,NA,7,191
2783,"utah","beaver",108,21998,23,404045,36,456,NA,NA,13,415
2784,"utah","boxelder",475,80926,30,145,161,3394,9,368,44,25702
2785,"utah","cache",517,51836,32,-47,195,-47,15,443,97,3598
2786,"utah","carbon",152,9919,16,68,69,1009,2,-47,28,4018
2787,"utah","daggett",18,1695,4,28,5,86,2,-47,3,-47
2788,"utah","davis",118,3124,22,267,80,1287,7,612,33,279
2789,"utah","duchesne",510,46281,20,182,155,2640,8,-47,31,1245
2790,"utah","emery",252,18962,15,150,92,1269,3,9,41,3925
2791,"utah","garfield",126,11087,5,30,39,600,NA,NA,20,452
2792,"utah","grand",33,4491,1,-47,11,157,NA,NA,2,-47
2793,"utah","iron",245,37436,22,-47,103,1789,5,-47,108,51467
2794,"utah","juab",161,17771,9,20,48,511,NA,NA,21,6892
2795,"utah","kane",107,8998,5,12,23,435,NA,NA,19,429
2796,"utah","millard",247,51441,17,-47,33,-47,8,667,43,6198
2797,"utah","morgan",129,8234,8,48,57,1057,NA,NA,41,24326
2798,"utah","piute",67,18375,NA,NA,11,107,NA,NA,12,-47
2799,"utah","rich",97,38508,3,-47,20,234,NA,NA,8,-47
2800,"utah","saltlake",87,1442,15,62,120,2877,2,-47,35,348
2801,"utah","sanjuan",258,18070,30,114,116,1214,1,-47,424,8431
2802,"utah","sanpete",372,52797,29,720,151,2641,5,57,141,64277
2803,"utah","sevier",281,39346,26,445,105,2501,5,240,63,4678
2804,"utah","summit",299,22238,17,288,111,1428,2,-47,51,19983
2805,"utah","tooele",273,20122,37,299,143,-47,14,1135,46,10843
2806,"utah","uintah",522,32470,43,219,173,3884,8,-47,96,10894
2807,"utah","utah",855,60188,102,1352,466,-47,16,283,145,6452
2808,"utah","wasatch",159,8037,10,22,93,1497,2,-47,50,16993
2809,"utah","washington",278,11148,24,68,100,1687,7,2378,33,336
2810,"utah","wayne",100,12451,9,71,20,546,1,-47,18,914
2811,"utah","weber",406,16609,52,166,207,3774,10,435,51,909
2813,"vermont","addison",196,62820,45,1074,133,37489,12,-47,85,4296
2814,"vermont","bennington",77,2425,6,64,57,1548,3,1700,22,229
2815,"vermont","caledonia",147,12575,24,1158,102,63179,21,1655,57,1528
2816,"vermont","chittenden",96,7822,6,-47,99,4791,18,25328,69,2201
2817,"vermont","essex",15,1256,2,-47,23,-47,9,-47,3,-47
2818,"vermont","franklin",212,47401,22,-47,92,22894,27,2726,33,328
2819,"vermont","grandisle",25,5176,NA,NA,17,-47,3,13212,14,-47
2820,"vermont","lamoille",51,2813,14,100,56,1783,16,-47,16,443
2821,"vermont","orange",192,17068,19,185,117,4004,21,580,60,973
2822,"vermont","orleans",188,29246,33,245,109,3858,27,72718,54,969
2823,"vermont","rutland",185,8017,42,897,136,4227,39,4424,73,2671
2824,"vermont","washington",83,7102,27,156,102,4789,22,1834,40,560
2825,"vermont","windham",81,4576,13,123,113,4536,30,9728,29,1396
2826,"vermont","windsor",143,6270,19,574,189,6974,26,6966,121,2005
2828,"virginia","accomack",12,214,6,32,29,-47,48,48878886,9,365
2829,"virginia","albemarle",298,18134,21,130,164,5425,13,335,70,2847
2830,"virginia","alleghany",76,2898,4,24,30,750,NA,NA,6,111
2831,"virginia","amelia",96,11419,12,131,39,750,16,7961947,12,176
2832,"virginia","amherst",212,11953,14,211,60,1347,6,1042,13,219
2833,"virginia","appomattox",197,16600,22,92,65,1547,5,290,7,103
2834,"virginia","arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2835,"virginia","augusta",834,86078,51,917,187,134098,85,36277388,141,7941
2836,"virginia","bath",42,3493,NA,NA,6,128,NA,NA,2,-47
2837,"virginia","bedford",660,38626,45,267,207,5634,14,1385,37,507
2838,"virginia","bland",204,13465,1,-47,39,836,NA,NA,17,477
2839,"virginia","botetourt",290,18353,10,72,78,1557,7,1034,19,428
2840,"virginia","brunswick",84,4517,5,-47,29,514,NA,NA,6,234
2841,"virginia","buchanan",42,536,9,18,15,210,NA,NA,9,217
2842,"virginia","buckingham",207,12397,29,18880,75,-47,14,5853110,19,519
2843,"virginia","campbell",330,22830,31,278,80,1962,9,1407,34,1073
2844,"virginia","caroline",62,2556,4,27,43,1653,NA,NA,16,399
2845,"virginia","carroll",416,31568,8,37,74,1423,NA,NA,30,972
2846,"virginia","charlescity",10,130,2,-47,11,212,2,-47,7,-47
2847,"virginia","charlotte",193,13608,13,-47,33,3636,3,-47,12,290
2848,"virginia","chesterfield",27,915,6,-47,38,1161,7,86,6,324
2849,"virginia","clarke",197,10686,20,210,89,2989,2,-47,52,1833
2850,"virginia","craig",114,8125,8,53,39,510,5,523,8,140
2851,"virginia","culpeper",253,17970,21,144,100,2815,14,2160,32,850
2852,"virginia","cumberland",103,7822,11,145,39,132990,31,7425820,17,460
2853,"virginia","dickenson",40,920,5,79,25,399,1,-47,18,285
2854,"virginia","dinwiddie",87,4121,8,104,53,1663,4,605,14,321
2855,"virginia","essex",21,1129,10,95,15,323,2,-47,1,-47
2856,"virginia","fairfax",2,NA,2,-47,21,404,NA,NA,5,133
2857,"virginia","fauquier",386,31898,23,823,255,7530,12,218,63,1534
2858,"virginia","floyd",361,24407,13,223,78,2384,7,-47,34,1413
2859,"virginia","fluvanna",106,4266,7,241,62,2173,16,6304,11,254
2860,"virginia","franklin",495,37731,30,182,130,3762,9,644,22,533
2861,"virginia","frederick",271,10720,26,281,134,3012,10,994,62,1663
2862,"virginia","giles",203,12434,5,-47,46,852,4,96,28,919
2863,"virginia","gloucester",17,371,14,48,33,2036,7,6500,6,135
2864,"virginia","goochland",102,6488,15,79,58,1956,1,-47,6,47
2865,"virginia","grayson",290,35047,17,127,72,1475,1,-47,34,1168
2866,"virginia","greene",112,7289,12,136,37,4295,4,320,9,140
2867,"virginia","greensville",24,751,3,-47,4,46,NA,NA,NA,NA
2868,"virginia","halifax",298,14433,34,16249,89,15567,2,-47,27,1073
2869,"virginia","hanover",141,7077,26,393,83,1451,9,1614010,17,342
2870,"virginia","henrico",9,258,4,24,23,695,NA,NA,NA,NA
2871,"virginia","henry",118,4194,10,56,51,2108,7,195,5,51
2872,"virginia","highland",138,11179,7,7,24,1450,2,-47,41,2437
2873,"virginia","isleofwight",49,2967,8,23179,37,1515,8,725400,11,274
2874,"virginia","jamescity",13,732,2,-47,13,170,NA,NA,5,40
2875,"virginia","kingandqueen",21,848,4,28,8,122,1,-47,4,58
2876,"virginia","kinggeorge",40,1732,5,52,24,769,1,-47,6,126
2877,"virginia","kingwilliam",17,1821,5,112,33,1276,11,4200,15,154
2878,"virginia","lancaster",2,NA,NA,NA,9,434,5,312,6,55
2879,"virginia","lee",391,19088,8,126,62,1507,2,-47,34,1139
2880,"virginia","loudoun",324,12993,51,372,297,10317,28,-47,124,3325
2881,"virginia","louisa",193,12932,23,249,96,2667,6,59,22,637
2882,"virginia","lunenburg",117,6155,6,24,36,1017,7,295,24,414
2883,"virginia","madison",224,19127,13,584,68,1661,4,-47,22,569
2884,"virginia","mathews",5,42,11,52,30,5030,2,-47,6,58
2885,"virginia","mecklenburg",165,11171,8,39,50,1098,NA,NA,14,151
2886,"virginia","middlesex",11,1000,4,126,13,188,NA,NA,6,6
2887,"virginia","montgomery",282,19670,16,-47,96,2501,10,1498,35,1467
2888,"virginia","nelson",179,10825,3,14,44,1461,NA,NA,19,605
2889,"virginia","newkent",9,172,2,-47,23,941,3,386,5,140
2890,"virginia","northampton",1,NA,NA,NA,2,-47,NA,NA,6,60
2891,"virginia","northumberland",18,665,3,-47,8,393,3,150,1,-47
2892,"virginia","nottoway",143,8272,6,20,49,-47,10,7158000,5,193
2893,"virginia","orange",195,18347,15,289,79,3887,2,-47,16,836
2894,"virginia","page",270,17449,7,220,51,94647,71,25464217,18,418
2895,"virginia","patrick",230,10877,9,53,54,851,2,-47,20,425
2896,"virginia","pittsylvania",527,49850,27,3328,116,38663,19,-47,32,927
2897,"virginia","powhatan",86,4512,7,350,50,-47,5,2979,14,247
2898,"virginia","princeedward",134,8732,12,-47,50,1098,6,2166882,11,327
2899,"virginia","princegeorge",22,398,11,220,31,969,4,40,2,-47
2900,"virginia","princewilliam",61,1542,5,62,84,2345,8,430,23,775
2901,"virginia","pulaski",206,28358,8,40,54,2669,1,-47,42,3426
2902,"virginia","rappahannock",151,11924,6,159,86,2494,15,642,27,744
2903,"virginia","richmond",30,484,1,-47,13,411,NA,NA,NA,NA
2904,"virginia","roanoke",71,2842,16,58,49,868,1,-47,6,95
2905,"virginia","rockbridge",357,29919,18,167,88,2267,10,2050926,47,1743
2906,"virginia","rockingham",949,87565,48,282,209,641510,258,112754497,136,5790
2907,"virginia","russell",512,37017,26,90,79,1096,NA,NA,57,1817
2908,"virginia","scott",580,21773,14,146,118,1916,4,80,66,1991
2909,"virginia","shenandoah",465,31990,28,1229,123,59400,66,25864817,48,1733
2910,"virginia","smyth",307,40588,11,411,52,972,4,3805,44,2529
2911,"virginia","southampton",39,2082,11,37035,13,519,9,4681200,4,152
2912,"virginia","spotsylvania",73,6698,10,38,49,2129,6,620,23,628
2913,"virginia","stafford",43,1676,17,140,67,1999,3,138,12,216
2914,"virginia","surry",30,1012,8,-47,18,513,NA,NA,1,-47
2915,"virginia","sussex",18,457,4,-47,14,261,3,375,1,-47
2916,"virginia","tazewell",272,26632,11,130,79,1860,NA,NA,82,3584
2917,"virginia","warren",122,4885,29,123,55,1354,4,-47,22,371
2918,"virginia","washington",704,64483,26,144,149,-47,1,-47,103,4474
2919,"virginia","westmoreland",23,1823,3,8,18,317,2,-47,12,37
2920,"virginia","wise",52,1594,1,-47,24,526,2,-47,10,129
2921,"virginia","wythe",419,55265,27,853,91,2165,5,1074,43,3508
2922,"virginia","york",6,87,1,-47,23,1190,NA,NA,1,-47
2923,"virginia","chesapeakecity",26,1614,13,71,43,1017,3,-47,7,94
2924,"virginia","suffolk",20,608,7,239,31,955,8,658144,11,197
2925,"virginia","virginiabeachcity",18,472,7,143,18,706,7,5560,16,126
2927,"washington","adams",95,53272,8,216,18,-47,NA,NA,5,558
2928,"washington","asotin",71,6478,NA,NA,28,382,NA,NA,6,37
2929,"washington","benton",473,60114,38,289,232,3393,5,90,71,1276
2930,"washington","chelan",25,281,4,25,42,809,1,-47,13,42
2931,"washington","clallam",144,2197,35,378,115,3667,4,132,22,372
2932,"washington","clark",607,8920,56,304,466,12683,43,1266887,116,2397
2933,"washington","columbia",56,3903,4,13,27,487,2,-47,10,91
2934,"washington","cowlitz",198,3405,10,39,57,1443,8,242,19,182
2935,"washington","douglas",75,15364,5,12,30,495,NA,NA,4,-47
2936,"washington","ferry",74,2378,4,19,27,616,2,-47,10,884
2937,"washington","franklin",173,94294,12,122,78,-47,6,587,17,211
2938,"washington","garfield",56,7341,3,26,9,90,NA,NA,8,2376
2939,"washington","grant",285,195818,3,-47,80,-47,NA,NA,27,596
2940,"washington","graysharbor",126,6711,19,315,95,1723,4,195,21,163
2941,"washington","island",98,10715,30,341,106,3705,9,2581,39,893
2942,"washington","jefferson",50,843,8,206,28,916,3,7000,9,76
2943,"washington","king",388,13377,55,289,361,10884,22,1610,124,2249
2944,"washington","kitsap",113,897,30,191,213,6367,42,2009,47,580
2945,"washington","kittitas",271,15848,17,106,100,1620,3,60,41,1254
2946,"washington","klickitat",244,24170,34,314,116,3501,6,252,33,1417
2947,"washington","lewis",726,20014,80,407,346,6919,32,15520356,95,1711
2948,"washington","lincoln",138,19169,6,152,30,883,1,-47,9,372
2949,"washington","mason",72,1837,21,160,95,3112,2,-47,31,350
2950,"washington","okanogan",342,40957,11,37,140,3497,7,297,38,1263
2951,"washington","pacific",90,4475,4,46,38,718,4,470,5,84
2952,"washington","pendoreille",75,3385,7,58,39,470,3,140,5,103
2953,"washington","pierce",507,6743,68,482,401,-47,17,6326,137,1780
2954,"washington","sanjuan",64,2841,9,251,64,2118,4,556,54,1810
2955,"washington","skagit",307,24595,26,177,146,7302,13,-47,49,938
2956,"washington","skamania",51,553,7,16,33,473,1,-47,6,136
2957,"washington","snohomish",399,28653,75,-47,370,801440,26,-47,116,1610
2958,"washington","spokane",537,20021,65,618,491,10968,14,1065,94,1540
2959,"washington","stevens",390,14807,33,471,215,5057,20,830,64,1738
2960,"washington","thurston",396,18594,42,452,238,1416780,27,-47,74,1299
2961,"washington","wahkiakum",55,NA,3,25,27,767,NA,NA,4,-47
2962,"washington","wallawalla",150,NA,16,68,93,3052,6,765,40,819
2963,"washington","whatcom",446,63387,39,532,331,14452,36,3122377,86,1248
2964,"washington","whitman",177,19509,9,54,80,1229,3,-47,41,4481
2965,"washington","yakima",675,236986,53,332,316,-47,19,422,132,7213
2967,"west virginia","barbour",300,11271,10,62,127,2746,1,-47,17,498
2968,"west virginia","berkeley",283,7466,52,285,190,5729,8,-47,48,1096
2969,"west virginia","boone",8,70,2,-47,15,464,NA,NA,NA,NA
2970,"west virginia","braxton",191,6530,23,110,92,1740,9,1324,15,245
2971,"west virginia","brooke",31,1061,7,25,13,398,2,-47,3,158
2972,"west virginia","cabell",128,2607,14,57,83,2477,2,-47,12,171
2973,"west virginia","calhoun",117,3088,7,17,46,1171,3,150,10,582
2974,"west virginia","clay",60,803,10,141,38,630,1,-47,6,34
2975,"west virginia","doddridge",140,2738,13,57,99,1684,NA,NA,7,140
2976,"west virginia","fayette",107,2312,11,49,66,1442,NA,NA,28,660
2977,"west virginia","gilmer",111,5934,16,83,63,890,2,-47,19,395
2978,"west virginia","grant",265,12663,20,108,66,196104,17,9600433,29,877
2979,"west virginia","greenbrier",381,39559,32,139,116,4198,5,1430,60,2655
2980,"west virginia","hampshire",378,16495,43,395,163,67993,20,11395162,41,1329
2981,"west virginia","hancock",30,370,2,-47,22,458,6,420,NA,NA
2982,"west virginia","hardy",227,22083,24,265,100,595250,58,34638699,27,807
2983,"west virginia","harrison",367,11235,27,87,169,2732,NA,NA,46,1057
2984,"west virginia","jackson",382,11190,28,199,168,2858,15,492,32,417
2985,"west virginia","jefferson",177,9241,34,183,136,1994,17,449,47,1207
2986,"west virginia","kanawha",94,1151,14,101,72,1576,2,-47,1,-47
2987,"west virginia","lewis",216,8631,12,57,87,2657,7,1586,18,385
2988,"west virginia","lincoln",75,1972,1,-47,33,655,3,150,1,-47
2989,"west virginia","logan",9,85,3,6,3,54,NA,NA,NA,NA
2990,"west virginia","mcdowell",11,145,NA,NA,5,90,NA,NA,NA,NA
2991,"west virginia","marion",248,3997,7,30,145,3051,14,871,22,388
2992,"west virginia","marshall",282,5558,26,108,91,2152,4,160,8,37
2993,"west virginia","mason",386,11593,29,215,164,3484,2,-47,38,848
2994,"west virginia","mercer",164,4732,9,48,52,1718,11,47,16,440
2995,"west virginia","mineral",219,6341,29,161,105,55612,13,5903824,24,391
2996,"west virginia","mingo",9,625,NA,NA,NA,NA,NA,NA,NA,NA
2997,"west virginia","monongalia",224,4462,20,119,128,2147,14,722,15,669
2998,"west virginia","monroe",431,24339,30,161,146,3538,NA,NA,53,2439
2999,"west virginia","morgan",82,1645,27,123,77,1505,6,18,21,313
3000,"west virginia","nicholas",163,4517,19,125,96,1860,NA,NA,27,1039
3001,"west virginia","ohio",84,2681,2,-47,28,860,NA,NA,7,83
3002,"west virginia","pendleton",314,18924,14,140,56,385687,20,8623298,50,2928
3003,"west virginia","pleasants",81,2042,16,102,69,1135,6,864,2,-47
3004,"west virginia","pocahontas",199,11326,11,38,89,4265,4,840,33,3679
3005,"west virginia","preston",529,16327,47,268,203,6070,17,5152,60,2007
3006,"west virginia","putnam",234,4613,26,128,157,3700,1,-47,15,85
3007,"west virginia","raleigh",145,3534,24,119,70,1299,1,-47,17,336
3008,"west virginia","randolph",187,6468,8,59,67,1974,2,-47,17,760
3009,"west virginia","ritchie",222,9225,10,43,85,2124,1,-47,12,560
3010,"west virginia","roane",275,8929,10,49,100,2042,5,1003,22,689
3011,"west virginia","summers",196,6165,11,106,98,1375,NA,NA,13,430
3012,"west virginia","taylor",207,5676,9,22,69,1581,5,304,12,258
3013,"west virginia","tucker",74,1785,4,-47,29,648,1,-47,9,129
3014,"west virginia","tyler",142,3858,13,53,48,1065,2,-47,8,148
3015,"west virginia","upshur",172,4802,20,97,98,1858,4,180,18,312
3016,"west virginia","wayne",89,1506,11,50,55,1357,3,115,9,65
3017,"west virginia","webster",27,357,1,-47,10,273,1,-47,6,135
3018,"west virginia","wetzel",73,936,9,16,68,1536,NA,NA,16,507
3019,"west virginia","wirt",149,4547,13,36,49,1029,6,300,5,98
3020,"west virginia","wood",324,7384,22,200,144,3132,13,606,19,182
3021,"west virginia","wyoming",9,40,NA,NA,12,115,NA,NA,NA,NA
3023,"wisconsin","adams",85,13761,14,100,63,1143,6,175,12,144
3024,"wisconsin","ashland",122,8895,6,195,48,864,4,480,6,214
3025,"wisconsin","barron",496,47044,19,303,182,4375,32,1885,40,989
3026,"wisconsin","bayfield",138,6398,16,-47,69,1608,14,1470,21,801
3027,"wisconsin","brown",370,130566,35,525,129,3193,9,400710,27,674
3028,"wisconsin","buffalo",386,63905,23,717,71,166920,55,24129540,29,795
3029,"wisconsin","burnett",123,10805,5,10,57,1583,11,565,9,532
3030,"wisconsin","calumet",202,73318,19,290,58,1592,8,403,14,243
3031,"wisconsin","chippewa",558,51039,42,3552,193,6357,26,8525,49,965
3032,"wisconsin","clark",1070,148739,52,1717,438,193933,48,91698,58,1582
3033,"wisconsin","columbia",378,56789,74,5709,171,47786,19,67514,68,1731
3034,"wisconsin","crawford",396,28746,14,-47,92,-47,6,150,52,1346
3035,"wisconsin","dane",654,125194,58,7194,336,-47,34,7466,102,2670
3036,"wisconsin","dodge",509,96516,45,10936,191,13810,25,1853,48,1694
3037,"wisconsin","door",121,20826,14,79,92,6338,4,245,46,580
3038,"wisconsin","douglas",87,6184,11,164,42,1144,4,208,13,135
3039,"wisconsin","dunn",441,67781,35,6501,147,22835,12,1122,48,1669
3040,"wisconsin","eauclaire",345,28673,38,1512,146,6713,26,3350486,36,1515
3041,"wisconsin","florence",42,1221,NA,NA,20,543,1,-47,4,54
3042,"wisconsin","fonddulac",390,125069,19,130,93,2318,4,552,41,1261
3043,"wisconsin","forest",47,1448,7,177,15,344,1,-47,2,-47
3044,"wisconsin","grant",1195,167378,64,104263,226,246405,15,731029,110,3589
3045,"wisconsin","green",497,69849,64,2154,252,8093,23,9432,74,3059
3046,"wisconsin","greenlake",154,23400,34,471,91,10193,21,89323,21,617
3047,"wisconsin","iowa",635,93830,50,3129,148,65637,15,-47,59,2267
3048,"wisconsin","iron",18,2390,7,23,17,315,7,650,NA,NA
3049,"wisconsin","jackson",289,32541,23,8213,87,17326,11,1400720,31,940
