StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_088,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_215,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_228,Category_229,Category_230,Category_231,Category_232,Category_233,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
TX,48505,107,0,0,185,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,57,0,2342,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,7,0,166,0,48306,0,0,0,0,0,0,0,0,0,0,0,0,0,479084,0,41728,272028,81330,33968,37392,8871,9173,9462,19513982,6428308,84074,340432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,185,0,0,0,0,0,0,0
TX,48507,90878,202901,0,91002,0,66305,14315,0,2440,0,0,0,0,90471,265196,0,0,234200,204312,7831,0,0,0,0,11275,0,15686,17682,0,0,0,0,3444,0,0,0,0,7442,19419,1676,0,0,0,0,0,0,28568,0,12300,0,11169,0,0,0,0,0,0,0,115,0,0,0,0,0,56658,0,259831,91551,57221,12385,44649,28663,28795,16808,31074929,479357,120252,3263,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,34560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2666,0,0,0,0,0,0,4250,0,0,0,0,0,0,0,0,90878,202901,93668,0,0,0,267862,204312,0,0
UT,49001,138381,0,0,795,0,0,0,0,0,0,0,2498,0,0,6945,0,0,0,2349,0,0,0,0,0,0,0,752566,60221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,50299,0,50524,130997,104258,30167,145058,301546,20420004,209133,40812539,3884205,4428,24720,0,5891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138381,0,795,0,2498,0,6945,2349,0,0
UT,49003,567739,0,0,39999,0,0,0,0,3326,0,19631,76235,27720,50545,1665451,0,0,690,101228,0,0,8337,0,59246,1146,6168,2496600,313933,0,0,9463,11521,3837,0,0,0,0,0,48726,0,7787,1558,0,1323,0,0,0,597,39542,0,700790,8775,20867,1966,28297,0,2907,0,0,0,0,1065,0,0,17484639,0,305893,410352,259692,170227,42387645,759741,3607047,15337,92463451,7045164,49352,2943069,0,38027,0,0,0,541,0,0,0,0,0,0,138,0,864,0,250,0,349,0,0,0,0,0,814,13762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567739,0,39999,0,76235,27720,1665451,101228,541,0
UT,49005,356063,0,0,9452,0,0,0,0,18461,0,1310,233450,0,70752,613991,0,0,0,11669,0,0,15985,0,227972,0,2824,2212995,86373,0,0,0,1679,27154,0,0,0,0,0,6088,0,6,16510,0,644,0,0,0,3434,17068,0,121521,12378,8809,8,7101,0,117,0,0,0,0,0,0,0,203251,0,484531,456718,290055,142317,15674,5988422,5257413,4955,11903673,946665,87201,502366,0,4566,0,0,0,4941,0,0,0,0,0,0,369,0,456,0,210,0,617,0,0,0,0,0,1490,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356063,0,9452,0,233450,0,613991,11669,4941,0
UT,49007,1539,0,0,5683,0,0,0,0,0,0,0,0,0,90,4,0,0,0,2338,0,0,0,0,0,0,0,139212,3685,0,0,0,0,2,0,0,0,0,2494,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,148955,0,218817,34441,45502,18656,31231,3633433,13217166,102401,20608675,164433,55285,15161,0,506,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539,0,5683,0,0,0,4,2338,478,0
UT,49009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,149170,121902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561708,747,40942,6305,1389,2638,111005,81195,8877721,3035,8483635,140521,77885,66829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0
UT,49011,14066,0,0,2608,0,0,0,0,9973,0,3080,241,0,3525,26590,0,0,0,4752,0,0,0,0,0,0,0,82916,17808,0,0,0,0,1232,0,0,0,0,0,13667,0,0,0,0,3111,0,0,0,0,0,0,2749,902,2023,866,7,0,251,0,0,0,0,238,0,0,5218871,0,436379,954999,903615,317460,2859076,1283238,374560,49,1100837,1238387,32578,1490519,0,930,0,0,0,217,0,0,0,0,0,0,1219,0,532,0,127,0,3543,0,0,0,0,0,0,5463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14066,0,2608,0,241,0,26590,4752,217,0
UT,49013,243968,0,0,1952,0,0,0,0,0,0,0,0,0,14567,0,0,0,0,4219,0,0,0,0,0,0,0,506296,63690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7591,0,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,414444,23259,407628,53630,28938,22068,3312450,2630362,27032990,7157,41786841,7279965,324839,153409,0,4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243968,0,1952,0,0,0,0,4219,0,0
UT,49015,23391,0,0,43290,0,0,0,0,0,0,0,2159,0,312,1913,0,0,219,23068,0,0,0,0,0,0,0,782647,45567,0,0,0,0,342,1607,0,0,0,14879,0,0,0,0,0,0,0,0,0,0,156,0,25644,0,0,0,0,0,22,0,0,0,0,0,0,0,229515,0,148150,87707,52058,39699,5624748,1591628,8408950,42690,97552801,476447,273725,51722,0,3616,0,0,0,6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23391,0,43290,0,2159,0,1913,23068,6043,0
UT,49017,7109,0,0,11005,0,0,0,0,0,0,0,548,0,0,2799,0,0,0,10673,0,0,0,0,0,0,0,451130,47532,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,81,0,0,9010,0,0,7817,0,0,0,0,0,0,0,318759,0,259346,119879,45630,25024,3894130,2236582,37283088,1082630,88324157,566267,98626,88235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7109,0,11005,0,548,0,2799,10673,0,0
UT,49019,5868,0,0,1074,0,0,0,0,0,0,0,0,0,34,4625,0,0,340,1532,0,0,0,0,24,0,0,49869,26211,80,0,0,0,0,111,0,0,899,10164,0,0,0,0,0,0,0,0,0,0,0,0,4249,0,0,0,5800,0,0,0,0,0,0,0,0,0,294344,0,22490,34556,83779,31486,877991,3314780,22119577,94780,68311964,145656,153813,70585,0,965,0,0,0,5571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,1074,0,0,0,4757,1532,5571,0
UT,49021,298823,0,0,2393,0,0,0,0,0,0,0,2042,0,0,10829,0,0,8608,26516,0,0,0,0,0,0,0,1438980,118704,0,0,0,0,0,359,0,0,74,0,0,0,0,0,0,0,0,0,0,0,1008,0,50337,0,173,962,375,0,17564,0,0,0,0,0,0,0,77954,0,312126,252847,149692,74746,447146,1992878,25100670,539016,52132920,2424307,26442,5730,0,3494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298823,0,2393,0,2042,0,10829,26516,0,0
UT,49023,81375,0,0,9185,0,0,0,0,0,0,0,30176,0,34753,101568,0,0,19858,1465,0,0,0,0,0,0,0,491028,8534,0,0,0,0,303,220,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5079,0,77972,604,1224,139,0,0,146,0,0,0,0,8,0,0,219511,0,271288,171160,102003,29809,3057696,1913189,7657608,24235,70840647,2752212,15837,269927,0,28809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,3641,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81375,0,9185,0,30176,0,101568,1465,0,0
UT,49025,123,0,0,0,0,0,0,0,0,0,0,0,0,0,747,0,0,0,1711,0,0,0,0,0,0,0,72085,6447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6559,0,0,2739,0,0,13432,0,0,0,0,0,0,0,1496215,0,272650,44763,7912,7173,4919383,1336748,18123372,73381,79750132,51519,28488,201925,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,747,1711,0,0
UT,49027,509870,0,0,46594,0,0,0,0,0,0,0,152522,0,109062,305377,0,0,3759,37070,0,0,0,0,0,0,0,2180818,151238,0,0,0,0,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23785,0,42603,0,0,0,0,0,0,0,0,0,0,0,0,0,194109,0,142338,240542,108332,18374,11120276,1370466,13243738,4128,132942589,13328163,67021,146743,0,166620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25823,0,0,112539,0,0,0,0,0,0,46827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582520,0,46594,0,199349,0,331200,37070,0,0
UT,49029,15940,0,0,17,0,0,0,0,26,0,185,30721,0,483,2789,0,0,0,167,0,0,0,0,0,0,0,59660,121,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,2539,262,578,259,0,0,29,0,0,0,0,38,0,0,36960,0,132436,62534,45464,13314,1162,7196110,989778,99,6961054,228077,5737,31295,0,129,0,0,0,3,0,0,0,0,0,0,437,0,100,0,2,0,444,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15940,0,17,0,30721,0,2789,167,3,0
UT,49031,5459,0,0,24628,0,0,0,0,0,0,0,3139,0,0,11269,0,0,0,19410,0,0,0,0,0,0,0,220573,29641,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,62,0,0,469,0,0,2106,0,0,0,0,0,0,0,130813,0,52037,98902,53321,6655,164675,685534,7947051,107069,9821773,331002,55543,59874,0,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5459,0,24628,0,3139,0,11269,19410,0,0
UT,49033,8008,0,0,46,0,0,0,0,312,0,130,1095,0,308,130,0,0,0,7121,0,0,0,0,363,0,0,219076,11925,0,0,0,74,75,0,0,0,0,0,1254,0,0,5,0,4,0,0,0,7,5,0,309,2,135,0,1,0,3,0,0,0,0,0,0,0,1474388,0,108373,9217,5751,7771,8108,1734483,1494220,947,20622513,1953815,6881,457891,0,0,0,0,0,17,0,0,0,0,0,0,0,0,16,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,0,46,0,1095,0,130,7121,17,0
UT,49035,3002,0,0,974,0,0,0,0,216,0,446,3434,0,653,7970,0,0,0,932,0,0,0,0,0,0,0,21419,9790,0,0,0,0,7,1,0,0,0,97,788,0,0,0,0,937,0,0,0,0,127,0,13803,7011,2223,502,0,0,3170,0,0,0,0,154,0,0,903330,0,756906,2169486,2877967,1375915,976169,3318280,2099116,2624,5194466,303541,5073,849636,0,1134,0,0,0,28,0,0,0,0,0,0,536,0,80,0,0,0,1363,0,0,0,0,0,0,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3002,0,974,0,3434,0,7970,932,28,0
UT,49037,3029,0,0,1725,0,14100,0,0,0,189,0,274,0,39075,724667,0,0,0,3675,599,0,0,0,288306,0,0,80054,18284,0,0,0,32449,0,949,0,0,90,0,0,0,0,0,0,0,0,0,0,0,576,0,1188431,0,0,2981,1090,0,0,0,0,0,0,0,0,0,1492082,0,43347,24201,29878,20125,6848492,5072221,31626123,289962,156428920,413767,595240,185080,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3029,0,1725,0,274,0,724667,3675,0,0
UT,49039,241309,0,0,11062,0,0,0,0,0,0,0,63043,0,10516,12541,0,0,21994,29546,0,0,0,0,0,0,0,1169467,72921,0,0,0,0,3182,3224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467,0,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,69815,0,402339,143845,22555,7560,31122,6083511,12113750,185041,18171498,2115156,183570,204361,0,77010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,40376,12961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241309,0,11062,0,63043,0,12541,29546,0,0
UT,49041,258026,0,0,20763,0,0,0,0,0,0,0,25145,0,150,9608,0,0,6294,32956,0,0,0,0,0,0,0,751733,49547,0,0,0,0,600,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,0,4915,0,0,1644,0,0,22770,0,0,0,0,0,0,0,179338,0,214801,241393,136013,34802,139591,5710493,18561637,691258,21864007,607830,48239,26523,0,18151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,2973,5928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258026,0,20763,0,25145,0,9608,32956,0,0
UT,49043,1440,0,0,50,0,0,0,0,55,0,2,513,0,39,197,0,0,0,59,0,0,0,0,0,0,0,17175,6575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,263,18,40,9,0,0,1,0,0,0,0,1,0,0,224722,37439,401991,102136,130292,35947,1641740,11248023,17630366,37133,15452638,1279565,288496,210099,0,53,0,0,0,0,0,0,0,0,0,0,389,0,3,0,0,0,60,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,50,0,513,0,197,59,0,0
UT,49045,2501,0,0,1594,0,0,0,0,511,0,5864,0,0,9759,32645,0,0,0,5297,0,0,0,0,0,0,0,212147,38332,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,4075,0,0,0,0,7182,0,6809,0,0,0,0,0,0,0,0,0,0,0,0,0,6187923,0,193105,218945,226857,152304,73052926,715565,6760261,13482,89170833,10964295,24190,699951,0,880,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501,0,1594,0,0,0,32645,5297,21,0
UT,49047,130086,0,0,30519,0,0,0,0,0,0,0,14238,0,44650,0,0,0,49,31145,0,0,0,0,0,0,0,710792,120205,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2071,0,12169,0,0,0,0,0,0,0,0,0,0,0,0,0,693458,1274,121467,90995,103764,45279,3518192,889460,26372632,28510,74788186,7426065,980103,351326,0,15806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130086,0,30519,0,14238,0,0,31145,0,0
UT,49049,252568,0,0,12831,0,0,0,0,0,0,0,65514,0,18804,250808,0,0,0,6465,0,0,0,0,0,0,0,548695,37606,0,0,0,0,0,0,0,0,0,1942,0,0,0,0,0,0,0,0,0,0,4357,0,189736,124805,42836,31930,0,0,24057,0,0,0,0,8951,0,0,3468314,0,1067958,1539441,1670151,562496,128144,12394655,6204157,654,22877341,3099854,13101,713421,0,43416,0,0,0,0,0,0,0,0,0,0,0,0,1590,0,0,0,15738,0,0,0,0,0,0,22952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252568,0,12831,0,65514,0,250808,6465,0,0
UT,49051,208,0,0,40,0,0,0,0,0,0,0,82,0,53,91,0,0,0,40,0,0,0,0,0,0,0,16235,197,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1,0,124,1183,86,202,0,0,37,0,0,0,0,1,0,0,849332,0,689455,102095,87549,14221,27632,13299045,6134001,4603,9557109,503468,2501,34268,0,17,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,40,0,82,0,91,40,0,0
UT,49053,16197,0,0,5494,0,0,0,0,0,0,0,0,0,0,8,0,0,12650,0,0,0,0,0,0,0,0,115560,13835,0,0,0,0,0,8776,0,0,3641,0,0,0,0,0,0,0,0,0,0,0,0,0,9130,0,9910,493,9312,0,74662,0,0,0,0,0,0,0,119311,0,208696,477504,447926,114687,323826,1703689,19087303,106207,39526608,431034,53460,4148,0,19038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16197,0,5494,0,0,0,8,0,0,0
UT,49055,20081,0,0,27657,0,0,0,0,0,0,0,2077,0,0,176,0,0,0,16081,0,0,0,0,0,0,0,366650,53423,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,1685,0,0,9654,0,0,28897,0,0,0,0,0,0,0,63678,0,29508,173237,18216,15004,5267535,196066,5887253,198007,51097588,259407,112266,34142,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20081,0,27657,0,2077,0,176,16081,0,0
UT,49057,82153,0,0,10039,0,0,0,0,8079,0,7226,4966,0,22088,37160,0,0,0,17661,0,0,0,0,0,0,0,274677,62194,0,0,0,0,66,0,0,0,0,0,24819,0,0,0,0,8879,0,0,0,0,0,0,10665,1723,2995,1806,12,0,564,0,0,0,0,317,0,0,1479614,0,533424,890320,704291,268780,1163003,4669953,866692,120,4147459,660867,28606,1068407,0,4963,0,0,0,1402,0,0,0,0,0,0,1540,0,526,0,141,0,4484,0,0,0,0,0,0,11174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82153,0,10039,0,4966,0,37160,17661,1402,0
VT,50001,888645,0,0,7002,193788,285,0,0,407,0,0,1474,0,2963,14415,0,0,2491,12238,11,0,0,0,0,0,0,5124,691395,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,43,0,0,27090,0,0,54,0,292,3,0,0,0,0,0,0,0,932787,0,386691,388521,108966,28258,41020,8016906,2065462,1375808,21,4916781,659549,182990,0,3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888645,0,7002,193788,1474,0,14415,12238,0,0
VT,50003,33383,0,0,644,4096,409,0,116,167,549,0,72,0,0,397,0,35,208,262,479,0,0,0,0,0,0,22792,5903,0,0,0,0,52,253,0,24,866,0,0,31,0,0,0,18,0,0,138,283,588,0,372,0,1544,1459,0,3,0,0,0,0,297,8,0,0,51947,0,559718,282281,140188,30877,18690,10402549,966347,3540259,257,1048814,423563,14152,0,582,162,0,0,0,0,0,0,0,562,0,0,0,0,1,0,245,435,0,0,0,0,11,735,315,0,0,0,0,0,43,0,0,0,0,21,24,0,0,0,0,0,60,0,0,33426,0,644,4131,115,0,432,262,0,11
VT,50005,102846,0,0,0,2661,1,0,0,8,0,0,7,0,0,1542,0,0,993,415,0,0,0,0,0,0,0,2949,31660,0,0,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,0,0,9,0,0,0,0,551,0,0,0,0,0,0,0,0,173302,0,433277,305003,131142,26284,32232,5733780,2274804,5460250,312,1960350,272205,20079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102846,0,0,2661,7,0,1542,415,0,0
VT,50007,111418,0,0,532,25034,742,0,0,275,0,0,2401,0,81,4142,0,0,2201,4238,0,0,0,0,0,0,0,1493,32057,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,826,0,0,456,0,384,183,0,0,0,0,0,0,0,2091518,0,693603,613484,378338,154187,40444,5701360,1284401,1763137,57,2586558,404554,55508,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111418,0,532,25034,2401,0,4142,4238,0,0
VT,50009,57086,0,0,0,1812,0,0,0,0,0,0,0,0,0,128,0,0,1,467,0,0,0,0,0,0,0,274,14499,0,0,0,0,3768,0,0,0,8,0,0,0,0,0,0,0,0,0,0,948,0,0,27,0,0,7,0,13,0,0,0,0,0,0,0,0,242941,0,178626,85136,26644,4975,19715,7556646,2357854,5991681,244,435112,442379,16023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57086,0,0,1812,0,0,128,467,0,0
VT,50011,996099,0,0,4,79431,845,0,0,130,0,0,292,0,32,5404,0,0,204,1607,0,0,0,0,0,0,0,23124,340203,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,315,0,2,117,0,0,0,0,0,0,0,1417028,0,424426,446687,139815,47340,38257,6665044,1344885,1886321,60,3343386,661020,103513,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996099,0,4,79431,292,0,5404,1607,0,0
VT,50013,137365,0,0,2,25786,229,0,0,137,0,0,418,0,12,1451,0,0,79,79,0,0,0,0,0,0,0,8619,28571,0,0,0,0,0,0,0,0,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,318,0,19,16,0,0,0,0,0,0,0,2922399,0,96685,100986,22496,4828,4591,330338,128393,27786,8,778544,403076,27712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137365,0,2,25786,418,0,1451,79,0,0
VT,50015,84671,0,0,8,1194,34,0,0,148,0,0,83,0,13,75,0,0,85,1896,0,0,0,0,0,0,0,1604,22466,0,0,0,0,2,0,0,0,121,0,0,0,0,0,0,0,0,0,0,9,0,0,93,0,0,45,0,0,7,0,0,0,0,0,0,0,98675,0,374777,192578,60597,18042,28635,5729609,1423222,2543786,58,1227756,162183,6803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84671,0,8,1194,83,0,75,1896,0,0
VT,50017,111058,0,0,69,291,362,0,0,706,0,0,395,0,6,46,0,0,269,40,2,0,0,0,0,0,0,9600,66716,0,0,0,0,3,0,0,0,464,0,0,0,0,0,0,0,0,0,0,28,0,0,62,0,0,264,0,109,0,0,0,0,0,0,0,0,96467,0,664848,308863,88187,14784,23590,6895510,2851727,4690352,1208,1858940,216473,12815,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4556,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,111058,0,69,291,395,0,46,40,0,0
VT,50019,305472,0,0,0,629,43,0,0,15,0,0,118,0,2,136,0,0,770,1067,0,0,0,0,0,0,0,1763,113045,0,0,0,0,942,0,0,0,239,0,0,0,0,0,0,0,0,0,0,529,0,0,96,0,0,80,0,1,0,0,0,0,0,0,0,0,652394,0,418058,290559,96006,24302,44036,5899674,2365867,5015017,264,2937322,404647,24177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305472,0,0,629,118,0,136,1067,0,0
VT,50021,140614,0,0,78,20230,46,0,19,1283,0,0,1,0,3833,945,0,10,135,2145,41,0,0,0,0,0,0,10572,59295,0,0,0,0,0,14,0,0,14,0,0,8,0,0,0,0,0,0,8,631,0,0,1693,0,1,7,0,1,0,0,0,0,91,0,0,0,314906,0,611087,423167,202978,65819,69830,12925571,3889090,2221823,228,2798921,543546,144191,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140614,0,78,20240,1,0,955,2145,0,0
VT,50023,76542,0,0,5,107,128,0,0,424,0,0,341,0,20,416,0,0,301,1208,13,0,0,0,0,0,0,440,25112,0,0,0,0,646,0,0,0,109,0,0,0,0,0,0,0,0,0,0,7,0,0,369,0,0,74,0,2,6,0,0,0,0,0,0,0,177567,0,637011,310939,146361,47522,30471,7618297,2768692,4524873,207,1603038,219816,12873,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76542,0,5,107,341,0,416,1208,0,0
